date,dewpoint_c,event_name,precip_1hr_mm,precip_6hr_mm,precip_mm,pressure_hpa,sky_cover_oktas,source,station_id,temp_c,timestamp,tmax_c,tmin_c,wind_avg_mps,wind_dir_deg,wind_gust_mps,wind_speed_mps
,17.2,Halloween 2013,0.0,,,1016.9,,,USW00013904,18.9,2013-10-28T05:00:00,,,,0,,0.0
,17.2,Halloween 2013,0.0,,,1016.9,8,,USW00013904,18.9,2013-10-28T06:00:00,,,,130,,1.5
,17.2,Halloween 2013,0.0,,,1016.0,,,USW00013904,18.9,2013-10-28T07:00:00,,,,120,,1.5
,17.2,Halloween 2013,0.0,,,1016.0,,,USW00013904,18.9,2013-10-28T08:00:00,,,,0,,0.0
,17.8,Halloween 2013,0.0,,,1015.8,,,USW00013904,18.9,2013-10-28T09:00:00,,,,130,,1.5
,17.8,Halloween 2013,-0.1,,,1015.9,,,USW00013904,18.9,2013-10-28T10:00:00,,,,130,,1.5
,17.8,Halloween 2013,-0.1,,,1016.1,,,USW00013904,18.9,2013-10-28T11:00:00,,,,120,,1.5
,17.8,Halloween 2013,-0.1,-0.1,,1016.7,8,,USW00013904,18.9,2013-10-28T12:00:00,,,,140,,1.5
,18.9,Halloween 2013,0.0,,,1017.0,,,USW00013904,19.4,2013-10-28T13:00:00,,,,130,,2.6
,18.9,Halloween 2013,0.0,,,1017.7,9,,USW00013904,19.4,2013-10-28T14:00:00,,,,130,,3.1
,18.9,Halloween 2013,0.0,,,1018.6,,,USW00013904,19.4,2013-10-28T15:00:00,,,,140,,3.1
,20.0,Halloween 2013,0.0,,,1018.7,,,USW00013904,20.6,2013-10-28T16:00:00,,,,140,,3.1
,20.0,Halloween 2013,0.0,,,,,,USW00013904,22.0,2013-10-28T17:00:00,,,,150,,3.6
,19.4,Halloween 2013,0.0,0.0,,1018.0,8,,USW00013904,23.9,2013-10-28T18:00:00,,,,140,,3.1
,18.9,Halloween 2013,0.0,,,1016.6,,,USW00013904,26.1,2013-10-28T19:00:00,,,,160,,5.1
,18.9,Halloween 2013,0.0,,,1015.4,,,USW00013904,26.7,2013-10-28T20:00:00,,,,160,,6.2
,18.9,Halloween 2013,0.0,,,1015.1,,,USW00013904,27.2,2013-10-28T21:00:00,,,,170,,6.2
,19.4,Halloween 2013,0.0,,,1014.5,,,USW00013904,27.8,2013-10-28T22:00:00,,,,150,,4.1
,20.0,Halloween 2013,0.0,,,1014.5,,,USW00013904,27.2,2013-10-28T23:00:00,,,,140,,5.7
,19.4,Halloween 2013,0.0,,,1014.9,,,USW00013904,25.6,2013-10-29T00:00:00,,,,130,,3.1
,19.4,Halloween 2013,0.0,,,1015.7,4,,USW00013904,24.4,2013-10-29T01:00:00,,,,150,,4.1
,18.3,Halloween 2013,0.0,,,1016.4,4,,USW00013904,23.9,2013-10-29T02:00:00,,,,150,,6.7
,18.9,Halloween 2013,0.0,,,1017.0,2,,USW00013904,22.8,2013-10-29T03:00:00,,,,150,,6.7
,18.9,Halloween 2013,0.0,,,1017.3,0,,USW00013904,21.7,2013-10-29T04:00:00,,,,170,,4.1
,18.9,Halloween 2013,0.0,,,1017.5,2,,USW00013904,21.7,2013-10-29T05:00:00,,,,170,,3.6
,18.9,Halloween 2013,0.0,,,1017.5,6,,USW00013904,21.7,2013-10-29T06:00:00,,,,160,,2.6
,19.4,Halloween 2013,0.0,,,1017.0,,,USW00013904,21.7,2013-10-29T07:00:00,,,,170,,3.1
,19.4,Halloween 2013,0.0,,,1016.9,,,USW00013904,21.1,2013-10-29T08:00:00,,,,180,,2.6
,20.0,Halloween 2013,0.0,,,1016.7,,,USW00013904,21.7,2013-10-29T09:00:00,,,,170,,4.1
,19.4,Halloween 2013,0.0,,,1016.4,4,,USW00013904,21.1,2013-10-29T10:00:00,,,,170,,3.1
,19.4,Halloween 2013,0.0,,,1016.2,,,USW00013904,21.1,2013-10-29T11:00:00,,,,160,,3.6
,19.4,Halloween 2013,0.0,,,1016.6,8,,USW00013904,22.2,2013-10-29T12:00:00,,,,,,2.1
,20.0,Halloween 2013,0.0,,,1016.8,,,USW00013904,21.7,2013-10-29T13:00:00,,,,170,,4.1
,20.0,Halloween 2013,0.0,,,1017.4,,,USW00013904,22.2,2013-10-29T14:00:00,,,,180,,3.6
,21.0,Halloween 2013,0.0,,,,,,USW00013904,24.0,2013-10-29T15:00:00,,,,170,,6.7
,20.6,Halloween 2013,0.0,,,1017.9,,,USW00013904,25.0,2013-10-29T16:00:00,,,,190,,7.2
,21.1,Halloween 2013,0.0,,,1017.3,,,USW00013904,27.8,2013-10-29T17:00:00,,,,170,,7.7
,20.6,Halloween 2013,0.0,,,1016.8,6,,USW00013904,26.7,2013-10-29T18:00:00,,,,160,,5.1
,20.6,Halloween 2013,0.0,,,1015.5,,,USW00013904,27.8,2013-10-29T19:00:00,,,,170,,4.6
,19.4,Halloween 2013,0.0,,,1014.6,,,USW00013904,28.3,2013-10-29T20:00:00,,,,170,,7.2
,20.0,Halloween 2013,0.0,,,1014.2,,,USW00013904,28.9,2013-10-29T21:00:00,,,,170,,5.1
,19.4,Halloween 2013,0.0,,,1014.3,,,USW00013904,28.3,2013-10-29T22:00:00,,,,150,,6.2
,19.4,Halloween 2013,0.0,,,1014.3,,,USW00013904,27.8,2013-10-29T23:00:00,,,,140,,5.7
,18.9,Halloween 2013,0.0,,,1014.8,4,,USW00013904,26.1,2013-10-30T00:00:00,,,,140,,3.1
,20.0,Halloween 2013,0.0,,,1015.2,,,USW00013904,25.6,2013-10-30T01:00:00,,,,140,,5.1
,19.4,Halloween 2013,0.0,,,1015.7,,,USW00013904,24.4,2013-10-30T02:00:00,,,,140,,6.7
,20.0,Halloween 2013,0.0,,,1016.0,4,,USW00013904,23.9,2013-10-30T03:00:00,,,,150,,6.7
,20.0,Halloween 2013,0.0,,,1016.5,,,USW00013904,23.3,2013-10-30T04:00:00,,,,160,,4.1
,20.6,Halloween 2013,0.0,,,1016.4,,,USW00013904,22.8,2013-10-30T05:00:00,,,,160,,4.1
,20.0,Halloween 2013,0.0,,,1016.4,8,,USW00013904,23.3,2013-10-30T06:00:00,,,,,,1.5
,21.1,Halloween 2013,0.0,,,1015.7,,,USW00013904,23.3,2013-10-30T07:00:00,,,,160,,3.1
,21.7,Halloween 2013,0.0,,,1014.9,,,USW00013904,23.9,2013-10-30T08:00:00,,,,150,,4.1
,21.7,Halloween 2013,-0.1,,,1014.3,,,USW00013904,23.9,2013-10-30T09:00:00,,,,150,,4.1
,22.2,Halloween 2013,1.3,,,1013.7,,,USW00013904,23.3,2013-10-30T10:00:00,,,,150,,3.1
,22.2,Halloween 2013,0.0,,,1013.4,,,USW00013904,23.3,2013-10-30T11:00:00,,,,140,,4.1
,22.2,Halloween 2013,0.3,4.0,,1013.6,8,,USW00013904,23.3,2013-10-30T12:00:00,,,,,,3.1
,22.8,Halloween 2013,-0.1,,,1013.4,,,USW00013904,23.9,2013-10-30T13:00:00,,,,170,,3.1
,22.8,Halloween 2013,0.0,,,1014.0,,,USW00013904,23.9,2013-10-30T14:00:00,,,,190,,3.1
,23.3,Halloween 2013,0.0,,,1014.0,,,USW00013904,25.0,2013-10-30T15:00:00,,,,160,,4.1
,22.8,Halloween 2013,0.0,,,1014.2,,,USW00013904,26.1,2013-10-30T16:00:00,,,,180,,5.7
,22.8,Halloween 2013,0.0,,,1013.5,,,USW00013904,27.8,2013-10-30T17:00:00,,,,190,,6.7
,21.7,Halloween 2013,-0.1,1.0,,1013.1,8,,USW00013904,26.7,2013-10-30T18:00:00,,,,180,,2.6
,22.8,Halloween 2013,-0.1,,,1011.6,,,USW00013904,27.8,2013-10-30T19:00:00,,,,190,,7.2
,22.8,Halloween 2013,-0.1,,,1010.7,,,USW00013904,27.2,2013-10-30T20:00:00,,,,220,,2.6
,23.3,Halloween 2013,-0.1,,,1009.8,,,USW00013904,27.8,2013-10-30T21:00:00,,,,210,,2.6
,22.8,Halloween 2013,0.0,,,1008.8,,,USW00013904,29.4,2013-10-30T22:00:00,,,,210,,3.6
,22.2,Halloween 2013,0.0,,,1009.0,,,USW00013904,27.8,2013-10-30T23:00:00,,,,180,,3.6
,22.2,Halloween 2013,0.0,-0.1,,1009.2,8,,USW00013904,26.7,2013-10-31T00:00:00,,,,,,1.5
,22.8,Halloween 2013,0.0,,,1009.2,,,USW00013904,26.1,2013-10-31T01:00:00,,,,170,,3.6
,22.2,Halloween 2013,0.0,,,1008.6,,,USW00013904,25.6,2013-10-31T02:00:00,,,,160,,5.1
,22.2,Halloween 2013,0.0,,,1008.7,,,USW00013904,25.6,2013-10-31T03:00:00,,,,170,,6.2
,22.2,Halloween 2013,-0.1,,,1009.4,,,USW00013904,25.0,2013-10-31T04:00:00,,,,180,,4.1
,22.2,Halloween 2013,-0.1,,,1008.2,,,USW00013904,25.0,2013-10-31T05:00:00,,,,170,,5.7
,21.7,Halloween 2013,7.6,70.0,,1008.3,8,,USW00013904,22.8,2013-10-31T06:00:00,,,,280,,5.7
,21.7,Halloween 2013,23.6,,,1007.9,,,USW00013904,21.7,2013-10-31T07:00:00,,,,190,,6.2
,20.6,Halloween 2013,16.5,,,1009.0,,,USW00013904,20.6,2013-10-31T08:00:00,,,,0,,0.0
,20.6,Halloween 2013,9.4,,,1008.3,,,USW00013904,20.6,2013-10-31T09:00:00,,,,180,,4.1
,20.6,Halloween 2013,7.1,,,1008.2,,,USW00013904,20.6,2013-10-31T10:00:00,,,,150,,2.6
,18.9,Halloween 2013,6.4,,,1007.7,,,USW00013904,19.4,2013-10-31T11:00:00,,,,180,,6.7
,18.9,Halloween 2013,0.3,44.0,,1008.4,8,,USW00013904,20.0,2013-10-31T12:00:00,,,,160,,2.1
,20.6,Halloween 2013,-0.1,,,1009.1,,,USW00013904,20.6,2013-10-31T13:00:00,,,,160,,2.1
,20.6,Halloween 2013,0.0,,,1010.1,,,USW00013904,20.6,2013-10-31T14:00:00,,,,310,,2.1
,21.7,Halloween 2013,0.0,,,1010.2,,,USW00013904,21.7,2013-10-31T15:00:00,,,,0,,0.0
,20.6,Halloween 2013,0.0,,,1010.2,,,USW00013904,24.4,2013-10-31T16:00:00,,,,260,,3.1
,18.3,Halloween 2013,0.0,,,1010.0,,,USW00013904,26.1,2013-10-31T17:00:00,,,,320,,6.2
,7.2,Halloween 2013,0.0,0.3,,1010.3,4,,USW00013904,25.6,2013-10-31T18:00:00,,,,320,,5.1
,10.6,Halloween 2013,0.0,,,1009.4,4,,USW00013904,27.2,2013-10-31T19:00:00,,,,310,,5.1
,4.4,Halloween 2013,0.0,,,1008.9,4,,USW00013904,27.8,2013-10-31T20:00:00,,,,280,,6.2
,3.9,Halloween 2013,0.0,,,1008.8,4,,USW00013904,27.2,2013-10-31T21:00:00,,,,310,,5.1
,3.3,Halloween 2013,0.0,,,1009.0,4,,USW00013904,26.7,2013-10-31T22:00:00,,,,330,,5.7
,3.9,Halloween 2013,0.0,,,1009.5,4,,USW00013904,25.0,2013-10-31T23:00:00,,,,,,2.1
,8.3,Halloween 2013,0.0,,,1010.6,0,,USW00013904,21.1,2013-11-01T00:00:00,,,,0,,0.0
,11.1,Halloween 2013,0.0,,,1011.2,0,,USW00013904,14.4,2013-11-01T01:00:00,,,,0,,0.0
,11.7,Halloween 2013,0.0,,,1012.0,0,,USW00013904,13.9,2013-11-01T02:00:00,,,,0,,0.0
,11.1,Halloween 2013,0.0,,,1012.2,0,,USW00013904,12.8,2013-11-01T03:00:00,,,,270,,1.5
,10.6,Halloween 2013,0.0,,,1012.1,0,,USW00013904,12.2,2013-11-01T04:00:00,,,,0,,0.0
,11.1,Halloween 2013,0.0,,,1012.1,0,,USW00013904,12.2,2013-11-01T05:00:00,,,,0,,0.0
,8.9,Halloween 2013,0.0,,,1012.0,0,,USW00013904,12.8,2013-11-01T06:00:00,,,,0,,0.0
,10.0,Halloween 2013,0.0,,,1011.5,0,,USW00013904,11.1,2013-11-01T07:00:00,,,,0,,0.0
,9.4,Halloween 2013,0.0,,,1011.5,0,,USW00013904,11.1,2013-11-01T08:00:00,,,,0,,0.0
,8.9,Halloween 2013,0.0,,,1011.4,0,,USW00013904,10.0,2013-11-01T09:00:00,,,,260,,1.5
,8.9,Halloween 2013,0.0,,,1011.3,0,,USW00013904,10.0,2013-11-01T10:00:00,,,,0,,0.0
,7.8,Halloween 2013,0.0,,,1011.5,0,,USW00013904,8.9,2013-11-01T11:00:00,,,,0,,0.0
,8.9,Halloween 2013,0.0,,,1012.1,0,,USW00013904,10.6,2013-11-01T12:00:00,,,,0,,0.0
,7.8,Halloween 2013,0.0,,,1012.4,2,,USW00013904,8.3,2013-11-01T13:00:00,,,,0,,0.0
,10.0,Halloween 2013,0.0,,,1012.8,0,,USW00013904,13.3,2013-11-01T14:00:00,,,,0,,0.0
,11.7,Halloween 2013,0.0,,,1013.3,0,,USW00013904,17.8,2013-11-01T15:00:00,,,,230,,1.5
,10.0,Halloween 2013,0.0,,,1013.1,2,,USW00013904,21.7,2013-11-01T16:00:00,,,,180,,6.2
,11.7,Halloween 2013,0.0,,,1012.7,4,,USW00013904,23.9,2013-11-01T17:00:00,,,,200,,5.7
,14.4,Halloween 2013,0.0,,,1012.0,0,,USW00013904,25.6,2013-11-01T18:00:00,,,,,,2.6
,15.6,Halloween 2013,0.0,,,1010.8,2,,USW00013904,26.1,2013-11-01T19:00:00,,,,190,,6.7
,12.8,Halloween 2013,0.0,,,1009.7,2,,USW00013904,27.8,2013-11-01T20:00:00,,,,230,,4.1
,11.1,Halloween 2013,0.0,,,1009.2,2,,USW00013904,29.4,2013-11-01T21:00:00,,,,260,,3.6
,3.9,Halloween 2013,0.0,,,1009.4,2,,USW00013904,28.9,2013-11-01T22:00:00,,,,280,,5.7
,3.9,Halloween 2013,0.0,,,1010.1,2,,USW00013904,27.2,2013-11-01T23:00:00,,,,320,,4.1
,1.7,Halloween 2013,0.0,,,1012.0,0,,USW00013904,24.4,2013-11-02T00:00:00,,,,320,,3.6
,4.4,Halloween 2013,0.0,,,1013.2,0,,USW00013904,21.7,2013-11-02T01:00:00,,,,320,,3.1
,3.9,Halloween 2013,0.0,,,1014.6,0,,USW00013904,21.7,2013-11-02T02:00:00,,,,330,,8.2
,5.0,Halloween 2013,0.0,,,1016.0,0,,USW00013904,20.0,2013-11-02T03:00:00,,,,330,,5.1
,5.6,Halloween 2013,0.0,,,1017.1,0,,USW00013904,19.4,2013-11-02T04:00:00,,,,330,,4.1
,6.1,Halloween 2013,0.0,,,1017.9,0,,USW00013904,18.9,2013-11-02T05:00:00,,,,320,,5.1
,6.1,Halloween 2013,0.0,,,1018.6,0,,USW00013904,18.3,2013-11-02T06:00:00,,,,320,,3.1
,6.7,Halloween 2013,0.0,,,1018.9,0,,USW00013904,17.8,2013-11-02T07:00:00,,,,330,,4.1
,6.7,Halloween 2013,0.0,,,1019.6,0,,USW00013904,16.1,2013-11-02T08:00:00,,,,340,,3.1
,6.7,Halloween 2013,0.0,,,1020.4,0,,USW00013904,15.0,2013-11-02T09:00:00,,,,360,,4.6
,5.6,Halloween 2013,0.0,,,1021.1,0,,USW00013904,14.4,2013-11-02T10:00:00,,,,10,,4.6
,5.6,Halloween 2013,0.0,,,1021.9,0,,USW00013904,12.8,2013-11-02T11:00:00,,,,320,,1.5
,3.9,Halloween 2013,0.0,,,1022.3,0,,USW00013904,14.4,2013-11-02T12:00:00,,,,20,,4.6
,5.0,Halloween 2013,0.0,,,1023.5,0,,USW00013904,11.7,2013-11-02T13:00:00,,,,310,,2.6
,6.7,Halloween 2013,0.0,,,1024.4,0,,USW00013904,13.9,2013-11-02T14:00:00,,,,240,,1.5
,5.6,Halloween 2013,0.0,,,1025.2,0,,USW00013904,17.8,2013-11-02T15:00:00,,,,330,,3.6
,5.6,Halloween 2013,0.0,,,1025.4,0,,USW00013904,19.4,2013-11-02T16:00:00,,,,350,,3.6
,3.9,Halloween 2013,0.0,,,1025.3,0,,USW00013904,21.1,2013-11-02T17:00:00,,,,330,,5.7
,-0.6,Halloween 2013,0.0,,,1025.0,0,,USW00013904,22.2,2013-11-02T18:00:00,,,,330,,4.6
,1.7,Halloween 2013,0.0,,,1023.6,0,,USW00013904,22.8,2013-11-02T19:00:00,,,,360,,5.1
,2.2,Halloween 2013,0.0,,,1022.8,0,,USW00013904,23.3,2013-11-02T20:00:00,,,,360,,7.2
,1.7,Halloween 2013,0.0,,,1022.0,0,,USW00013904,22.8,2013-11-02T21:00:00,,,,360,,6.2
,2.8,Halloween 2013,0.0,,,1021.8,0,,USW00013904,22.2,2013-11-02T22:00:00,,,,10,,4.6
,2.2,Halloween 2013,0.0,,,1022.0,0,,USW00013904,21.1,2013-11-02T23:00:00,,,,20,,4.6
2013-10-24,,Halloween 2013,,,0.0,,,ghcn_daily,USW00013904,,,27.2,7.2,0.9,,6.7,
2013-10-25,,Halloween 2013,,,0.0,,,ghcn_daily,USW00013904,,,26.1,8.3,1.7,,8.1,
2013-10-26,,Halloween 2013,,,0.0,,,ghcn_daily,USW00013904,,,27.8,13.3,3.0,,10.7,
2013-10-27,,Halloween 2013,,,9.4,,,ghcn_daily,USW00013904,,,23.3,16.1,1.1,,9.8,
2013-10-28,,Halloween 2013,,,0.0,,,ghcn_daily,USW00013904,,,27.8,18.3,3.7,,10.3,
2013-10-29,,Halloween 2013,,,0.0,,,ghcn_daily,USW00013904,,,29.4,21.1,4.9,,11.6,
2013-10-30,,Halloween 2013,,,16.3,,,ghcn_daily,USW00013904,,,29.4,22.2,4.4,,17.4,
2013-10-31,,Halloween 2013,,,63.2,,,ghcn_daily,USW00013904,,,27.8,10.6,2.6,,14.8,
2013-11-01,,Halloween 2013,,,0.0,,,ghcn_daily,USW00013904,,,29.4,7.8,3.3,,13.4,
2013-11-02,,Halloween 2013,,,0.0,,,ghcn_daily,USW00013904,,,23.3,8.3,3.1,,10.7,
,21.7,Camp Mystic 2007,0.0,5.1,,1015.7,8,,USW00012921,24.4,2007-06-21T00:00:00,,,,0,,0.0
,21.7,Camp Mystic 2007,0.0,,,1015.6,8,,USW00012921,24.4,2007-06-21T01:00:00,,,,80,,3.1
,21.7,Camp Mystic 2007,0.0,,,1016.6,7,,USW00012921,23.9,2007-06-21T02:00:00,,,,60,,1.5
,21.7,Camp Mystic 2007,0.0,,,1017.1,4,,USW00012921,23.3,2007-06-21T03:00:00,,,,10,,1.5
,22.2,Camp Mystic 2007,0.0,,,1018.0,7,,USW00012921,23.3,2007-06-21T04:00:00,,,,340,,1.5
,22.2,Camp Mystic 2007,0.0,,,1017.9,4,,USW00012921,23.3,2007-06-21T05:00:00,,,,360,,1.5
,22.2,Camp Mystic 2007,0.0,,,1017.7,6,,USW00012921,23.9,2007-06-21T06:00:00,,,,0,,0.0
,22.2,Camp Mystic 2007,0.0,,,1017.2,8,,USW00012921,23.3,2007-06-21T07:00:00,,,,0,,0.0
,22.2,Camp Mystic 2007,0.0,,,1016.5,8,,USW00012921,23.3,2007-06-21T08:00:00,,,,0,,0.0
,22.2,Camp Mystic 2007,0.0,,,1016.2,,,USW00012921,22.8,2007-06-21T09:00:00,,,,0,,0.0
,22.8,Camp Mystic 2007,0.0,,,1016.5,8,,USW00012921,23.9,2007-06-21T10:00:00,,,,0,,0.0
,22.8,Camp Mystic 2007,0.0,,,1016.6,8,,USW00012921,24.4,2007-06-21T11:00:00,,,,80,,1.5
,22.8,Camp Mystic 2007,0.0,,,1016.4,8,,USW00012921,23.9,2007-06-21T12:00:00,,,,0,,0.0
,23.3,Camp Mystic 2007,0.0,,,1017.0,8,,USW00012921,25.0,2007-06-21T13:00:00,,,,0,,0.0
,23.3,Camp Mystic 2007,0.0,,,1017.4,8,,USW00012921,25.6,2007-06-21T14:00:00,,,,180,,2.1
,22.8,Camp Mystic 2007,0.0,,,1017.3,8,,USW00012921,26.7,2007-06-21T15:00:00,,,,180,,2.6
,22.8,Camp Mystic 2007,0.0,,,1017.2,7,,USW00012921,28.3,2007-06-21T16:00:00,,,,200,,3.6
,21.7,Camp Mystic 2007,0.0,,,1016.9,8,,USW00012921,29.4,2007-06-21T17:00:00,,,,160,,3.6
,20.6,Camp Mystic 2007,0.0,,,1016.4,8,,USW00012921,30.0,2007-06-21T18:00:00,,,,0,,0.0
,22.8,Camp Mystic 2007,1.3,,,1016.4,8,,USW00012921,26.7,2007-06-21T19:00:00,,,,250,,1.5
,20.6,Camp Mystic 2007,8.1,,,1017.1,8,,USW00012921,22.8,2007-06-21T20:00:00,,,,70,,6.2
,20.0,Camp Mystic 2007,5.8,,,1016.8,8,,USW00012921,22.2,2007-06-21T21:00:00,,,,30,,2.6
,20.6,Camp Mystic 2007,-0.1,,,1016.0,7,,USW00012921,23.9,2007-06-21T22:00:00,,,,130,,1.5
,22.2,Camp Mystic 2007,0.0,,,1015.4,8,,USW00012921,25.6,2007-06-21T23:00:00,,,,130,,4.1
,22.8,Camp Mystic 2007,0.0,15.0,,1015.5,8,,USW00012921,25.6,2007-06-22T00:00:00,,,,110,,4.6
,22.8,Camp Mystic 2007,0.0,,,1016.1,8,,USW00012921,25.6,2007-06-22T01:00:00,,,,150,,3.6
,22.8,Camp Mystic 2007,0.0,,,1016.8,8,,USW00012921,25.0,2007-06-22T02:00:00,,,,120,,4.1
,22.8,Camp Mystic 2007,-0.1,,,1016.9,6,,USW00012921,24.4,2007-06-22T03:00:00,,,,140,,4.6
,22.0,Camp Mystic 2007,-0.1,,,,8,,USW00012921,23.0,2007-06-22T04:00:00,,,,180,,3.6
,21.7,Camp Mystic 2007,-0.1,,,1017.3,7,,USW00012921,23.3,2007-06-22T05:00:00,,,,170,,1.5
,21.7,Camp Mystic 2007,0.0,-0.1,,1017.0,6,,USW00012921,23.3,2007-06-22T06:00:00,,,,180,,1.5
,21.1,Camp Mystic 2007,0.0,,,1016.8,7,,USW00012921,23.3,2007-06-22T07:00:00,,,,200,,1.5
,21.1,Camp Mystic 2007,0.0,,,1016.3,8,,USW00012921,22.8,2007-06-22T08:00:00,,,,0,,0.0
,21.1,Camp Mystic 2007,0.0,,,1015.9,8,,USW00012921,22.8,2007-06-22T09:00:00,,,,0,,0.0
,21.1,Camp Mystic 2007,0.0,,,1016.0,7,,USW00012921,22.8,2007-06-22T10:00:00,,,,100,,1.5
,21.1,Camp Mystic 2007,0.0,,,1015.8,8,,USW00012921,22.8,2007-06-22T11:00:00,,,,0,,0.0
,21.1,Camp Mystic 2007,0.0,,,1015.9,8,,USW00012921,22.8,2007-06-22T12:00:00,,,,100,,1.5
,21.7,Camp Mystic 2007,0.0,,,1016.3,8,,USW00012921,23.3,2007-06-22T13:00:00,,,,100,,2.6
,21.7,Camp Mystic 2007,0.0,,,1016.4,8,,USW00012921,23.3,2007-06-22T14:00:00,,,,110,,2.6
,22.8,Camp Mystic 2007,0.0,,,1016.5,8,,USW00012921,24.4,2007-06-22T15:00:00,,,,130,,2.1
,22.8,Camp Mystic 2007,0.0,,,1016.6,8,,USW00012921,25.6,2007-06-22T16:00:00,,,,150,,2.6
,22.8,Camp Mystic 2007,0.0,,,1016.4,8,,USW00012921,26.1,2007-06-22T17:00:00,,,,140,,3.1
,22.8,Camp Mystic 2007,0.0,,,1016.0,8,,USW00012921,27.2,2007-06-22T18:00:00,,,,140,,3.1
,22.2,Camp Mystic 2007,0.0,,,1015.4,8,,USW00012921,27.2,2007-06-22T19:00:00,,,,140,,2.6
,21.7,Camp Mystic 2007,-0.1,,,1014.8,8,,USW00012921,26.7,2007-06-22T20:00:00,,,,160,,4.6
,20.0,Camp Mystic 2007,0.5,,,1014.6,8,,USW00012921,22.8,2007-06-22T21:00:00,,,,0,,0.0
,21.7,Camp Mystic 2007,1.3,,,1014.0,8,,USW00012921,24.4,2007-06-22T22:00:00,,,,0,,0.0
,21.7,Camp Mystic 2007,0.0,,,1014.0,8,,USW00012921,24.4,2007-06-22T23:00:00,,,,130,,5.1
,21.1,Camp Mystic 2007,0.0,2.0,,1013.9,8,,USW00012921,23.3,2007-06-23T00:00:00,,,,130,,4.6
,21.7,Camp Mystic 2007,-0.1,,,1014.0,8,,USW00012921,22.8,2007-06-23T01:00:00,,,,170,,3.1
,21.1,Camp Mystic 2007,0.0,,,1013.8,8,,USW00012921,23.3,2007-06-23T02:00:00,,,,170,,3.1
,21.1,Camp Mystic 2007,0.0,,,1013.5,8,,USW00012921,22.8,2007-06-23T03:00:00,,,,140,,1.5
,21.1,Camp Mystic 2007,0.0,,,1013.9,8,,USW00012921,22.8,2007-06-23T04:00:00,,,,190,,2.1
,20.6,Camp Mystic 2007,0.0,,,1014.1,8,,USW00012921,22.8,2007-06-23T05:00:00,,,,180,,2.1
,20.0,Camp Mystic 2007,0.0,0.0,,1013.8,8,,USW00012921,22.2,2007-06-23T06:00:00,,,,0,,0.0
,20.6,Camp Mystic 2007,0.0,,,1013.1,8,,USW00012921,22.2,2007-06-23T07:00:00,,,,10,,1.5
,20.6,Camp Mystic 2007,0.0,,,1013.1,8,,USW00012921,22.2,2007-06-23T08:00:00,,,,0,,0.0
,21.1,Camp Mystic 2007,0.0,,,1013.6,8,,USW00012921,22.2,2007-06-23T09:00:00,,,,0,,0.0
,20.6,Camp Mystic 2007,0.0,,,1013.6,8,,USW00012921,22.2,2007-06-23T10:00:00,,,,40,,1.5
,20.6,Camp Mystic 2007,0.0,,,1013.1,8,,USW00012921,21.7,2007-06-23T11:00:00,,,,0,,0.0
,20.6,Camp Mystic 2007,0.0,,,1013.7,8,,USW00012921,21.7,2007-06-23T12:00:00,,,,110,,2.1
,21.1,Camp Mystic 2007,0.0,,,1014.0,8,,USW00012921,22.2,2007-06-23T13:00:00,,,,140,,3.1
,20.0,Camp Mystic 2007,0.0,,,1013.8,7,,USW00012921,22.8,2007-06-23T14:00:00,,,,120,,3.1
,19.4,Camp Mystic 2007,0.0,,,1013.3,4,,USW00012921,25.0,2007-06-23T15:00:00,,,,210,,2.1
,18.9,Camp Mystic 2007,0.0,,,1013.1,8,,USW00012921,26.1,2007-06-23T16:00:00,,,,170,,2.6
,18.9,Camp Mystic 2007,0.0,,,1012.9,7,,USW00012921,27.8,2007-06-23T17:00:00,,,,180,,4.1
,20.0,Camp Mystic 2007,0.0,,,1012.8,6,,USW00012921,27.8,2007-06-23T18:00:00,,,,160,,4.1
,20.0,Camp Mystic 2007,0.0,,,1012.3,7,,USW00012921,28.3,2007-06-23T19:00:00,,,,130,,4.6
,20.0,Camp Mystic 2007,0.0,,,1012.2,8,,USW00012921,28.3,2007-06-23T20:00:00,,,,140,,3.1
,18.9,Camp Mystic 2007,-0.1,,,1012.2,8,,USW00012921,25.6,2007-06-23T21:00:00,,,,170,,7.2
,20.0,Camp Mystic 2007,-0.1,,,1011.7,8,,USW00012921,26.1,2007-06-23T22:00:00,,,,130,,6.7
,20.6,Camp Mystic 2007,0.0,,,1011.4,8,,USW00012921,25.0,2007-06-23T23:00:00,,,,140,,5.1
,21.1,Camp Mystic 2007,-0.1,-0.1,,1011.3,8,,USW00012921,23.3,2007-06-24T00:00:00,,,,150,,6.7
,20.6,Camp Mystic 2007,-0.1,,,1011.0,8,,USW00012921,23.3,2007-06-24T01:00:00,,,,150,,6.7
,20.0,Camp Mystic 2007,0.0,,,1011.0,8,,USW00012921,22.8,2007-06-24T02:00:00,,,,150,,6.2
,20.0,Camp Mystic 2007,0.0,,,1011.5,8,,USW00012921,22.8,2007-06-24T03:00:00,,,,150,,4.1
,20.0,Camp Mystic 2007,0.0,,,1011.9,8,,USW00012921,22.2,2007-06-24T04:00:00,,,,150,,3.6
,19.4,Camp Mystic 2007,0.0,,,1012.0,8,,USW00012921,21.7,2007-06-24T05:00:00,,,,180,,2.1
