timestamp,station_id,station_name,gage_height_ft,discharge_cfs
2017-08-20T06:45:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.77,42.1
2017-08-20T06:45:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.61,112.0
2017-08-20T06:45:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.21,11.0
2017-08-20T06:45:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.9,
2017-08-20T06:45:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T06:45:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.93,39.2
2017-08-20T06:45:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T07:00:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.24,
2017-08-20T07:00:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.64,2170.0
2017-08-20T07:00:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.77,42.1
2017-08-20T07:00:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.61,112.0
2017-08-20T07:00:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.19,10.6
2017-08-20T07:00:00.000-05:00,08075500,"Sims Bayou at Houston, TX",1.04,
2017-08-20T07:00:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T07:00:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.93,39.2
2017-08-20T07:00:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T07:15:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.23,
2017-08-20T07:15:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.64,2170.0
2017-08-20T07:15:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.77,42.1
2017-08-20T07:15:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.6,110.0
2017-08-20T07:15:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.18,10.4
2017-08-20T07:15:00.000-05:00,08075500,"Sims Bayou at Houston, TX",1.13,
2017-08-20T07:15:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T07:15:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.93,39.2
2017-08-20T07:15:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.48,7.49
2017-08-20T07:30:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.24,
2017-08-20T07:30:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.64,2170.0
2017-08-20T07:30:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.76,41.6
2017-08-20T07:30:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.59,109.0
2017-08-20T07:30:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.18,10.4
